Station,Subset,Value,Horizon,Metric,LeadDays
06_Hermann,mem3,0.33444931770950986,048,MSE,2.0
06_Hermann,mem4,0.3339026505552751,048,MSE,2.0
07_St_Charles,All,0.22295990958934767,048,MSE,2.0
07_St_Charles,mem1,0.2175295783972126,048,MSE,2.0
07_St_Charles,mem2,0.21817084813528953,048,MSE,2.0
07_St_Charles,mem3,0.21756912097681746,048,MSE,2.0
07_St_Charles,mem4,0.22004454532880677,048,MSE,2.0
08_Grafton,All,0.08869114646690518,048,MSE,2.0
08_Grafton,mem1,0.08742722285842598,048,MSE,2.0
08_Grafton,mem2,0.08828658368762587,048,MSE,2.0
08_Grafton,mem3,0.08699401000562114,048,MSE,2.0
08_Grafton,mem4,0.09129096141277025,048,MSE,2.0
09_ST_Louis,All,0.6303019238750422,048,MSE,2.0
09_ST_Louis,All,0.6303019238750422,048,MSE,2.0
09_ST_Louis,mem1,0.6159413359012121,048,MSE,2.0
09_ST_Louis,mem2,0.6167199380221268,048,MSE,2.0
09_ST_Louis,mem3,0.6166700049909256,048,MSE,2.0
09_ST_Louis,mem4,0.6117040349809886,048,MSE,2.0
10_Chester,All,0.5256459068957771,048,MSE,2.0
10_Chester,mem1,0.5123650406137185,048,MSE,2.0
10_Chester,mem2,0.5128746020006745,048,MSE,2.0
10_Chester,mem3,0.5145360918436511,048,MSE,2.0
10_Chester,mem4,0.5282272523683214,048,MSE,2.0
01_Rulo,All,0.9693379592414438,048,KGE,2.0
01_Rulo,mem1,0.969006956190711,048,KGE,2.0
01_Rulo,mem2,0.9694599289536528,048,KGE,2.0
01_Rulo,mem3,0.969031751653017,048,KGE,2.0
01_Rulo,mem4,0.9696636563152256,048,KGE,2.0
02_St_Joseph,All,0.9769070990433562,048,KGE,2.0
02_St_Joseph,mem1,0.9785525039745099,048,KGE,2.0
02_St_Joseph,mem2,0.9783580416138413,048,KGE,2.0
02_St_Joseph,mem3,0.9786473433717077,048,KGE,2.0
02_St_Joseph,mem4,0.9790094103365035,048,KGE,2.0
03_Kansas_City,All,0.9722178405418259,048,KGE,2.0
03_Kansas_City,mem1,0.9740127041083744,048,KGE,2.0
03_Kansas_City,mem2,0.9737526876045102,048,KGE,2.0
03_Kansas_City,mem3,0.9737392030391695,048,KGE,2.0
03_Kansas_City,mem4,0.9743365501146813,048,KGE,2.0
04_Waverly,All,0.9727493446214052,048,KGE,2.0
04_Waverly,mem1,0.9745251629476777,048,KGE,2.0
04_Waverly,mem2,0.9743681542909669,048,KGE,2.0
04_Waverly,mem3,0.974470000728715,048,KGE,2.0
04_Waverly,mem4,0.9741695645527976,048,KGE,2.0
05_Boonville,All,0.9520406581767453,048,KGE,2.0
05_Boonville,mem1,0.9534961561823942,048,KGE,2.0
05_Boonville,mem2,0.9532529810687,048,KGE,2.0
05_Boonville,mem3,0.9533943507528816,048,KGE,2.0
05_Boonville,mem4,0.9532744906915712,048,KGE,2.0
06_Hermann,All,0.958150318465102,048,KGE,2.0
06_Hermann,mem1,0.9589509918318817,048,KGE,2.0
06_Hermann,mem2,0.9590361736997665,048,KGE,2.0
06_Hermann,mem3,0.9589101872345627,048,KGE,2.0
06_Hermann,mem4,0.9599491351990574,048,KGE,2.0
07_St_Charles,All,0.9631767503584824,048,KGE,2.0
07_St_Charles,mem1,0.9641025010727721,048,KGE,2.0
07_St_Charles,mem2,0.9641472667976311,048,KGE,2.0
07_St_Charles,mem3,0.9642074504208633,048,KGE,2.0
07_St_Charles,mem4,0.9641130962422453,048,KGE,2.0
08_Grafton,All,0.9470985717604493,048,KGE,2.0
08_Grafton,mem1,0.9480722732172934,048,KGE,2.0
08_Grafton,mem2,0.9473315058302121,048,KGE,2.0
08_Grafton,mem3,0.9484695216598915,048,KGE,2.0
08_Grafton,mem4,0.9498610855540249,048,KGE,2.0
09_ST_Louis,All,0.9437997372976545,048,KGE,2.0
09_ST_Louis,All,0.9437997372976545,048,KGE,2.0
09_ST_Louis,mem1,0.9430934663209329,048,KGE,2.0
09_ST_Louis,mem2,0.9432301667971175,048,KGE,2.0
09_ST_Louis,mem3,0.942931830980817,048,KGE,2.0
09_ST_Louis,mem4,0.9447034843865869,048,KGE,2.0
10_Chester,All,0.9497042302793806,048,KGE,2.0
10_Chester,mem1,0.9491394841218913,048,KGE,2.0
10_Chester,mem2,0.9491637684062012,048,KGE,2.0
10_Chester,mem3,0.9488487250928467,048,KGE,2.0
10_Chester,mem4,0.949313064470898,048,KGE,2.0
01_Rulo,All,0.9567791880964329,048,NSE,2.0
01_Rulo,mem1,0.9599001738934462,048,NSE,2.0
01_Rulo,mem2,0.9595791654013504,048,NSE,2.0
01_Rulo,mem3,0.9597362209497224,048,NSE,2.0
01_Rulo,mem4,0.9602313320911265,048,NSE,2.0
02_St_Joseph,All,0.9561024821819649,048,NSE,2.0
02_St_Joseph,mem1,0.9585796140092327,048,NSE,2.0
02_St_Joseph,mem2,0.9584200045713556,048,NSE,2.0
02_St_Joseph,mem3,0.9588810904788672,048,NSE,2.0
02_St_Joseph,mem4,0.9594224057504247,048,NSE,2.0
03_Kansas_City,All,0.9526412368633557,048,NSE,2.0
03_Kansas_City,mem1,0.9555471373123883,048,NSE,2.0
03_Kansas_City,mem2,0.9550903396236011,048,NSE,2.0
03_Kansas_City,mem3,0.9554050555335394,048,NSE,2.0
03_Kansas_City,mem4,0.9566468850390096,048,NSE,2.0
04_Waverly,All,0.9550911699957705,048,NSE,2.0
04_Waverly,mem1,0.9574883953913182,048,NSE,2.0
04_Waverly,mem2,0.9572852609337712,048,NSE,2.0
04_Waverly,mem3,0.957534759590557,048,NSE,2.0
04_Waverly,mem4,0.9581994802912491,048,NSE,2.0
05_Boonville,All,0.9172690781051344,048,NSE,2.0
05_Boonville,mem1,0.9197012430690793,048,NSE,2.0
05_Boonville,mem2,0.9190898242248452,048,NSE,2.0
05_Boonville,mem3,0.9193041841770587,048,NSE,2.0
05_Boonville,mem4,0.9227079156277422,048,NSE,2.0
06_Hermann,All,0.9287186048569478,048,NSE,2.0
06_Hermann,mem1,0.9300766961352663,048,NSE,2.0
06_Hermann,mem2,0.9298775536406657,048,NSE,2.0
06_Hermann,mem3,0.9298401906671794,048,NSE,2.0
06_Hermann,mem4,0.9324549927946477,048,NSE,2.0
07_St_Charles,All,0.9430205941834846,048,NSE,2.0
07_St_Charles,mem1,0.9444246238896787,048,NSE,2.0
07_St_Charles,mem2,0.9442193146143161,048,NSE,2.0
07_St_Charles,mem3,0.9443338446543402,048,NSE,2.0
07_St_Charles,mem4,0.9455242363980004,048,NSE,2.0
08_Grafton,All,0.8946531746423367,048,NSE,2.0
08_Grafton,mem1,0.8966631146066159,048,NSE,2.0
08_Grafton,mem2,0.8951856687842135,048,NSE,2.0
08_Grafton,mem3,0.8971490581365053,048,NSE,2.0
08_Grafton,mem4,0.8995096588293714,048,NSE,2.0
09_ST_Louis,All,0.9450105660303892,048,NSE,2.0
09_ST_Louis,All,0.9450105660303892,048,NSE,2.0
09_ST_Louis,mem1,0.9463039894064244,048,NSE,2.0
09_ST_Louis,mem2,0.946160118357992,048,NSE,2.0
09_ST_Louis,mem3,0.9461602480066564,048,NSE,2.0
09_ST_Louis,mem4,0.9487363785557663,048,NSE,2.0
10_Chester,All,0.9496203653843274,048,NSE,2.0
10_Chester,mem1,0.9509249609630968,048,NSE,2.0
10_Chester,mem2,0.9508560074482207,048,NSE,2.0
10_Chester,mem3,0.9506630944759682,048,NSE,2.0
10_Chester,mem4,0.9512700449094663,048,NSE,2.0
01_Rulo,All,0.0272722216041829,048,Bias,2.0
01_Rulo,mem1,0.031224544540069295,048,Bias,2.0
01_Rulo,mem2,0.030308052121617104,048,Bias,2.0
01_Rulo,mem3,0.03140532676812892,048,Bias,2.0
01_Rulo,mem4,0.036696,048,Bias,2.0
02_St_Joseph,All,-0.0196625856452881,048,Bias,2.0
02_St_Joseph,mem1,-0.015616495543269765,048,Bias,2.0
02_St_Joseph,mem2,-0.016803709949409776,048,Bias,2.0
02_St_Joseph,mem3,-0.016043492995933117,048,Bias,2.0
02_St_Joseph,mem4,-0.015446462353386299,048,Bias,2.0
03_Kansas_City,All,0.021673016934046337,048,Bias,2.0
03_Kansas_City,mem1,0.025480752014324076,048,Bias,2.0
03_Kansas_City,mem2,0.024710414808206953,048,Bias,2.0
03_Kansas_City,mem3,0.026363738233975795,048,Bias,2.0
03_Kansas_City,mem4,0.02288132198297446,048,Bias,2.0
04_Waverly,All,-0.04021053801689639,048,Bias,2.0
04_Waverly,mem1,-0.0374072130415364,048,Bias,2.0
04_Waverly,mem2,-0.03784089897641298,048,Bias,2.0
04_Waverly,mem3,-0.03699362701252236,048,Bias,2.0
04_Waverly,mem4,-0.04010217336997252,048,Bias,2.0
05_Boonville,All,0.004882156009373948,048,Bias,2.0
05_Boonville,mem1,0.007274520793632999,048,Bias,2.0
05_Boonville,mem2,0.007514911202948724,048,Bias,2.0
05_Boonville,mem3,0.008229992142776964,048,Bias,2.0
05_Boonville,mem4,0.005926107138376608,048,Bias,2.0
06_Hermann,All,0.00154974174713676,048,Bias,2.0
06_Hermann,mem1,0.003546859140633808,048,Bias,2.0
06_Hermann,mem2,0.004018768262530904,048,Bias,2.0
06_Hermann,mem3,0.004165687824711996,048,Bias,2.0
06_Hermann,mem4,0.0002694346289752657,048,Bias,2.0
07_St_Charles,All,-0.09011122300548283,048,Bias,2.0
07_St_Charles,mem1,-0.08785894121614028,048,Bias,2.0
07_St_Charles,mem2,-0.088024302833464,048,Bias,2.0
07_St_Charles,mem3,-0.08743720459149223,048,Bias,2.0
07_St_Charles,mem4,-0.09112573871495033,048,Bias,2.0
08_Grafton,All,-0.014936493738819326,048,Bias,2.0
08_Grafton,mem1,-0.01426967553609521,048,Bias,2.0
08_Grafton,mem2,-0.014437569926157981,048,Bias,2.0
08_Grafton,mem3,-0.015211129848229345,048,Bias,2.0
08_Grafton,mem4,-0.019064731020613374,048,Bias,2.0
09_ST_Louis,All,0.16157448968083907,048,Bias,2.0
09_ST_Louis,All,0.16157448968083907,048,Bias,2.0
09_ST_Louis,mem1,0.16645768664325367,048,Bias,2.0
09_ST_Louis,mem2,0.1655063219688417,048,Bias,2.0
09_ST_Louis,mem3,0.16690970961887477,048,Bias,2.0
09_ST_Louis,mem4,0.16276070975918888,048,Bias,2.0
10_Chester,All,0.20406165768194068,048,Bias,2.0
10_Chester,mem1,0.2084282490974729,048,Bias,2.0
10_Chester,mem2,0.20837450826121162,048,Bias,2.0
10_Chester,mem3,0.20958664708540442,048,Bias,2.0
10_Chester,mem4,0.21364342553997726,048,Bias,2.0
01_Rulo,All,0.34218737527815846,048,RMSE,2.0
01_Rulo,mem1,0.3294373077784951,048,RMSE,2.0
01_Rulo,mem2,0.33080032782374164,048,RMSE,2.0
01_Rulo,mem3,0.32986290863928813,048,RMSE,2.0
01_Rulo,mem4,0.3367298182519629,048,RMSE,2.0
02_St_Joseph,All,0.35507594838993817,048,RMSE,2.0
02_St_Joseph,mem1,0.34481995377154673,048,RMSE,2.0
02_St_Joseph,mem2,0.3454631353020554,048,RMSE,2.0
02_St_Joseph,mem3,0.34336314727086037,048,RMSE,2.0
02_St_Joseph,mem4,0.35000234310874523,048,RMSE,2.0
03_Kansas_City,All,0.4100648063266349,048,RMSE,2.0
03_Kansas_City,mem1,0.39718574482322355,048,RMSE,2.0
03_Kansas_City,mem2,0.3990953305291028,048,RMSE,2.0
03_Kansas_City,mem3,0.39742385557127835,048,RMSE,2.0
03_Kansas_City,mem4,0.40196585311516936,048,RMSE,2.0
04_Waverly,All,0.34333613474677344,048,RMSE,2.0
04_Waverly,mem1,0.3340396186650231,048,RMSE,2.0
04_Waverly,mem2,0.3347384461416445,048,RMSE,2.0
04_Waverly,mem3,0.33346451177404357,048,RMSE,2.0
04_Waverly,mem4,0.3390262720500358,048,RMSE,2.0
05_Boonville,All,0.5426151362982236,048,RMSE,2.0
05_Boonville,mem1,0.5346909871534007,048,RMSE,2.0
05_Boonville,mem2,0.5364714280344163,048,RMSE,2.0
05_Boonville,mem3,0.5351268309678425,048,RMSE,2.0
05_Boonville,mem4,0.5371001267032334,048,RMSE,2.0
06_Hermann,All,0.5836224134585045,048,RMSE,2.0
06_Hermann,mem1,0.5781113576568186,048,RMSE,2.0
06_Hermann,mem2,0.5787045630905934,048,RMSE,2.0
06_Hermann,mem3,0.5783159324361641,048,RMSE,2.0
06_Hermann,mem4,0.5778431020227508,048,RMSE,2.0
07_St_Charles,All,0.4721863081341386,048,RMSE,2.0
07_St_Charles,mem1,0.46640066294679794,048,RMSE,2.0
07_St_Charles,mem2,0.4670876236160508,048,RMSE,2.0
07_St_Charles,mem3,0.46644305223340765,048,RMSE,2.0
07_St_Charles,mem4,0.4690890590589454,048,RMSE,2.0
08_Grafton,All,0.2978105882384056,048,RMSE,2.0
08_Grafton,mem1,0.2956809477433843,048,RMSE,2.0
08_Grafton,mem2,0.2971305835615477,048,RMSE,2.0
08_Grafton,mem3,0.29494746990883164,048,RMSE,2.0
08_Grafton,mem4,0.3021439415456981,048,RMSE,2.0
09_ST_Louis,All,0.7939155647013366,048,RMSE,2.0
09_ST_Louis,All,0.7939155647013366,048,RMSE,2.0
09_ST_Louis,mem1,0.7848193014326369,048,RMSE,2.0
09_ST_Louis,mem2,0.7853151838734094,048,RMSE,2.0
09_ST_Louis,mem3,0.7852833915160345,048,RMSE,2.0
09_ST_Louis,mem4,0.782115103409331,048,RMSE,2.0
10_Chester,All,0.7250144184054391,048,RMSE,2.0
10_Chester,mem1,0.7157967872334428,048,RMSE,2.0
10_Chester,mem2,0.7161526387584385,048,RMSE,2.0
10_Chester,mem3,0.7173117117708668,048,RMSE,2.0
10_Chester,mem4,0.7267924410506217,048,RMSE,2.0
01_Rulo,All,0.9791645427765449,048,R,2.0
01_Rulo,mem1,0.9807903966060938,048,R,2.0
01_Rulo,mem2,0.980596465472114,048,R,2.0
01_Rulo,mem3,0.9807068520495792,048,R,2.0
01_Rulo,mem4,0.9809431864068138,048,R,2.0
02_St_Joseph,All,0.9780942677641346,048,R,2.0
02_St_Joseph,mem1,0.9793380098553827,048,R,2.0
02_St_Joseph,mem2,0.9792574985486254,048,R,2.0
02_St_Joseph,mem3,0.9794805236744981,048,R,2.0
02_St_Joseph,mem4,0.979747411741301,048,R,2.0
03_Kansas_City,All,0.976160660362284,048,R,2.0
03_Kansas_City,mem1,0.9776748455931317,048,R,2.0
03_Kansas_City,mem2,0.9774356400152822,048,R,2.0
03_Kansas_City,mem3,0.9776059677115178,048,R,2.0
03_Kansas_City,mem4,0.9782023063443924,048,R,2.0
04_Waverly,All,0.9776553097700831,048,R,2.0
04_Waverly,mem1,0.9788392173447763,048,R,2.0
04_Waverly,mem2,0.9787419749639217,048,R,2.0
04_Waverly,mem3,0.9788549222934236,048,R,2.0
04_Waverly,mem4,0.9792144841248686,048,R,2.0
05_Boonville,All,0.9579351366437497,048,R,2.0
05_Boonville,mem1,0.9591986577636124,048,R,2.0
05_Boonville,mem2,0.958887881645336,048,R,2.0
05_Boonville,mem3,0.9590013001072567,048,R,2.0
05_Boonville,mem4,0.9606856029403765,048,R,2.0
06_Hermann,All,0.963819852005551,048,R,2.0
06_Hermann,mem1,0.9645207331769619,048,R,2.0
06_Hermann,mem2,0.9644247945846759,048,R,2.0
06_Hermann,mem3,0.9644025667664884,048,R,2.0
06_Hermann,mem4,0.9657319827033872,048,R,2.0
07_St_Charles,All,0.9722638470799987,048,R,2.0
07_St_Charles,mem1,0.9729294572223918,048,R,2.0
07_St_Charles,mem2,0.9728350823581875,048,R,2.0
07_St_Charles,mem3,0.9728789419199895,048,R,2.0
07_St_Charles,mem4,0.9735208944451061,048,R,2.0
08_Grafton,All,0.9479778882810765,048,R,2.0
08_Grafton,mem1,0.9489618810967564,048,R,2.0
08_Grafton,mem2,0.9482450197634074,048,R,2.0
08_Grafton,mem3,0.9491329204920325,048,R,2.0
08_Grafton,mem4,0.950177469672367,048,R,2.0
09_ST_Louis,All,0.9732947218545264,048,R,2.0
09_ST_Louis,All,0.9732947218545264,048,R,2.0
09_ST_Louis,mem1,0.9740276954256031,048,R,2.0
09_ST_Louis,mem2,0.9739411651562841,048,R,2.0
09_ST_Louis,mem3,0.973962457581872,048,R,2.0
09_ST_Louis,mem4,0.9751699614748001,048,R,2.0
10_Chester,All,0.9769987148758449,048,R,2.0
10_Chester,mem1,0.9777301341256626,048,R,2.0
10_Chester,mem2,0.9777001172174943,048,R,2.0
10_Chester,mem3,0.9776295805301529,048,R,2.0
10_Chester,mem4,0.9779081854914449,048,R,2.0
01_Rulo,All,8989.0,048,N,2.0
01_Rulo,mem1,8947.0,048,N,2.0
01_Rulo,mem2,8979.0,048,N,2.0
01_Rulo,mem3,8936.0,048,N,2.0
01_Rulo,mem4,8000.0,048,N,2.0
02_St_Joseph,All,8903.0,048,N,2.0
02_St_Joseph,mem1,8863.0,048,N,2.0
02_St_Joseph,mem2,8895.0,048,N,2.0
02_St_Joseph,mem3,8852.0,048,N,2.0
02_St_Joseph,mem4,7929.0,048,N,2.0
03_Kansas_City,All,8976.0,048,N,2.0
03_Kansas_City,mem1,8936.0,048,N,2.0
03_Kansas_City,mem2,8968.0,048,N,2.0
03_Kansas_City,mem3,8924.0,048,N,2.0
03_Kansas_City,mem4,7988.0,048,N,2.0
04_Waverly,All,8996.0,048,N,2.0
04_Waverly,mem1,8956.0,048,N,2.0
04_Waverly,mem2,8988.0,048,N,2.0
04_Waverly,mem3,8944.0,048,N,2.0
04_Waverly,mem4,8006.0,048,N,2.0
05_Boonville,All,8961.0,048,N,2.0
05_Boonville,mem1,8921.0,048,N,2.0
05_Boonville,mem2,8953.0,048,N,2.0
05_Boonville,mem3,8909.0,048,N,2.0
05_Boonville,mem4,7971.0,048,N,2.0
06_Hermann,All,8906.0,048,N,2.0
06_Hermann,mem1,8867.0,048,N,2.0
06_Hermann,mem2,8898.0,048,N,2.0
06_Hermann,mem3,8854.0,048,N,2.0
06_Hermann,mem4,7924.0,048,N,2.0
07_St_Charles,All,8937.0,048,N,2.0
07_St_Charles,mem1,8897.0,048,N,2.0
07_St_Charles,mem2,8929.0,048,N,2.0
07_St_Charles,mem3,8886.0,048,N,2.0
07_St_Charles,mem4,7953.0,048,N,2.0
08_Grafton,All,8944.0,048,N,2.0
08_Grafton,mem1,8907.0,048,N,2.0
08_Grafton,mem2,8938.0,048,N,2.0
08_Grafton,mem3,8895.0,048,N,2.0
08_Grafton,mem4,7956.0,048,N,2.0
09_ST_Louis,All,8867.0,048,N,2.0
09_ST_Louis,All,8867.0,048,N,2.0
09_ST_Louis,mem1,8827.0,048,N,2.0
09_ST_Louis,mem2,8858.0,048,N,2.0
09_ST_Louis,mem3,8816.0,048,N,2.0
09_ST_Louis,mem4,7890.0,048,N,2.0
10_Chester,All,8904.0,048,N,2.0
10_Chester,mem1,8864.0,048,N,2.0
10_Chester,mem2,8897.0,048,N,2.0
10_Chester,mem3,8852.0,048,N,2.0
10_Chester,mem4,7917.0,048,N,2.0
01_Rulo,All,0.19184536655912782,054,MAE,2.25
01_Rulo,mem1,0.18833586677098468,054,MAE,2.25
01_Rulo,mem2,0.1886996993653268,054,MAE,2.25
01_Rulo,mem3,0.18870966659207877,054,MAE,2.25
01_Rulo,mem4,0.1919724326338011,054,MAE,2.25
02_St_Joseph,All,0.19966651690441423,054,MAE,2.25
02_St_Joseph,mem1,0.1962048967618188,054,MAE,2.25
02_St_Joseph,mem2,0.1968946717625899,054,MAE,2.25
02_St_Joseph,mem3,0.19643855884346056,054,MAE,2.25
02_St_Joseph,mem4,0.1979923578050614,054,MAE,2.25
03_Kansas_City,All,0.24127531222123105,054,MAE,2.25
03_Kansas_City,mem1,0.238474126344086,054,MAE,2.25
03_Kansas_City,mem2,0.23864639589377368,054,MAE,2.25
03_Kansas_City,mem3,0.2382872519340733,054,MAE,2.25
03_Kansas_City,mem4,0.23971753731343284,054,MAE,2.25
04_Waverly,All,0.1947789145907473,054,MAE,2.25
04_Waverly,mem1,0.1922907730116175,054,MAE,2.25
04_Waverly,mem2,0.19250656576897396,054,MAE,2.25
04_Waverly,mem3,0.19221055574192106,054,MAE,2.25
04_Waverly,mem4,0.1928590570719603,054,MAE,2.25
05_Boonville,All,0.32512152661533306,054,MAE,2.25
05_Boonville,mem1,0.32219291559242236,054,MAE,2.25
05_Boonville,mem2,0.32275924064768285,054,MAE,2.25
05_Boonville,mem3,0.32211579892280073,054,MAE,2.25
05_Boonville,mem4,0.32291766317887394,054,MAE,2.25
06_Hermann,All,0.3825230924823014,054,MAE,2.25
06_Hermann,mem1,0.3796,054,MAE,2.25
06_Hermann,mem2,0.3801101990329473,054,MAE,2.25
06_Hermann,mem3,0.3800516384180791,054,MAE,2.25
06_Hermann,mem4,0.38092354931695704,054,MAE,2.25
07_St_Charles,All,0.30931272361359574,054,MAE,2.25
07_St_Charles,mem1,0.3071982255166217,054,MAE,2.25
07_St_Charles,mem2,0.30707496084135155,054,MAE,2.25
07_St_Charles,mem3,0.30656166385609895,054,MAE,2.25
07_St_Charles,mem4,0.3073986275733001,054,MAE,2.25
08_Grafton,All,0.1695241448692153,054,MAE,2.25
08_Grafton,mem1,0.1688658509205209,054,MAE,2.25
08_Grafton,mem2,0.16917915455155447,054,MAE,2.25
08_Grafton,mem3,0.16841308012136197,054,MAE,2.25
08_Grafton,mem4,0.17288872255489024,054,MAE,2.25
09_ST_Louis,All,0.5865747152362693,054,MAE,2.25
09_ST_Louis,All,0.5865747152362693,054,MAE,2.25
09_ST_Louis,mem1,0.5828490993542539,054,MAE,2.25
09_ST_Louis,mem2,0.583284762979684,054,MAE,2.25
09_ST_Louis,mem3,0.5833704501644177,054,MAE,2.25
09_ST_Louis,mem4,0.5798830122150862,054,MAE,2.25
10_Chester,All,0.5732818934646374,054,MAE,2.25
10_Chester,mem1,0.569392604248623,054,MAE,2.25
10_Chester,mem2,0.5698580067189251,054,MAE,2.25
10_Chester,mem3,0.569818294329433,054,MAE,2.25
10_Chester,mem4,0.5727605545840619,054,MAE,2.25
01_Rulo,All,0.11660001713205027,054,MSE,2.25
01_Rulo,mem1,0.10819477556722923,054,MSE,2.25
01_Rulo,mem2,0.10864327914486138,054,MSE,2.25
01_Rulo,mem3,0.10925767475945403,054,MSE,2.25
01_Rulo,mem4,0.11140483447162547,054,MSE,2.25
02_St_Joseph,All,0.1367619630461642,054,MSE,2.25
02_St_Joseph,mem1,0.1279746388356087,054,MSE,2.25
02_St_Joseph,mem2,0.1295249331160072,054,MSE,2.25
02_St_Joseph,mem3,0.12833023096905355,054,MSE,2.25
02_St_Joseph,mem4,0.13014531683788524,054,MSE,2.25
03_Kansas_City,All,0.17958691447368422,054,MSE,2.25
03_Kansas_City,mem1,0.16915504424283154,054,MSE,2.25
03_Kansas_City,mem2,0.16909104028118724,054,MSE,2.25
03_Kansas_City,mem3,0.16802307321448595,054,MSE,2.25
03_Kansas_City,mem4,0.1720671817164179,054,MSE,2.25
04_Waverly,All,0.13054056094306052,054,MSE,2.25
04_Waverly,mem1,0.1241774916219839,054,MSE,2.25
04_Waverly,mem2,0.12430317983529936,054,MSE,2.25
04_Waverly,mem3,0.12387655697193335,054,MSE,2.25
04_Waverly,mem4,0.1254917635235732,054,MSE,2.25
05_Boonville,All,0.31235053476174535,054,MSE,2.25
05_Boonville,mem1,0.30353176202219484,054,MSE,2.25
05_Boonville,mem2,0.30457412987158017,054,MSE,2.25
05_Boonville,mem3,0.3031127805206464,054,MSE,2.25
05_Boonville,mem4,0.3095319630044843,054,MSE,2.25
06_Hermann,All,0.3811134506124283,054,MSE,2.25
06_Hermann,mem1,0.3730297830699774,054,MSE,2.25
06_Hermann,mem2,0.37322610030360953,054,MSE,2.25
06_Hermann,mem3,0.37343956508474574,054,MSE,2.25
06_Hermann,mem4,0.3788383222208297,054,MSE,2.25
07_St_Charles,All,0.2597625897808587,054,MSE,2.25
07_St_Charles,mem1,0.25473107783018867,054,MSE,2.25
07_St_Charles,mem2,0.25357439628552253,054,MSE,2.25
07_St_Charles,mem3,0.2540114073074761,054,MSE,2.25
07_St_Charles,mem4,0.25736184479101687,054,MSE,2.25
08_Grafton,All,0.09232611927118264,054,MSE,2.25
08_Grafton,mem1,0.09146698125280647,054,MSE,2.25
08_Grafton,mem2,0.0917538286736748,054,MSE,2.25
08_Grafton,mem3,0.090548559163951,054,MSE,2.25
08_Grafton,mem4,0.09352169461077843,054,MSE,2.25
09_ST_Louis,All,0.6558801161610466,054,MSE,2.25
09_ST_Louis,All,0.6558801161610466,054,MSE,2.25
09_ST_Louis,mem1,0.6406999708847854,054,MSE,2.25
09_ST_Louis,mem2,0.6415165213318285,054,MSE,2.25
09_ST_Louis,mem3,0.6413455523301962,054,MSE,2.25
09_ST_Louis,mem4,0.6428757200604458,054,MSE,2.25
10_Chester,All,0.6113505186884511,054,MSE,2.25
10_Chester,mem1,0.5978217369899966,054,MSE,2.25
10_Chester,mem2,0.5979587935050392,054,MSE,2.25
10_Chester,mem3,0.5984605511926192,054,MSE,2.25
10_Chester,mem4,0.6046688694728953,054,MSE,2.25
01_Rulo,All,0.9741343083549531,054,KGE,2.25
01_Rulo,mem1,0.9741464335281873,054,KGE,2.25
01_Rulo,mem2,0.974752182033866,054,KGE,2.25
01_Rulo,mem3,0.9744509106741422,054,KGE,2.25
01_Rulo,mem4,0.9745108414107013,054,KGE,2.25
02_St_Joseph,All,0.9751623237605982,054,KGE,2.25
02_St_Joseph,mem1,0.9763715088821496,054,KGE,2.25
02_St_Joseph,mem2,0.9761796305976363,054,KGE,2.25
02_St_Joseph,mem3,0.9764366718853424,054,KGE,2.25
02_St_Joseph,mem4,0.9771106633659682,054,KGE,2.25
03_Kansas_City,All,0.9685644842334556,054,KGE,2.25
03_Kansas_City,mem1,0.970574309657653,054,KGE,2.25
03_Kansas_City,mem2,0.9704472432898292,054,KGE,2.25
03_Kansas_City,mem3,0.9704585586585395,054,KGE,2.25
03_Kansas_City,mem4,0.9711749334158601,054,KGE,2.25
04_Waverly,All,0.9698468671455254,054,KGE,2.25
04_Waverly,mem1,0.9716512321751823,054,KGE,2.25
04_Waverly,mem2,0.971608463361064,054,KGE,2.25
04_Waverly,mem3,0.9715344992592165,054,KGE,2.25
04_Waverly,mem4,0.9716721254385748,054,KGE,2.25
05_Boonville,All,0.946818440631027,054,KGE,2.25
05_Boonville,mem1,0.9483723330861671,054,KGE,2.25
05_Boonville,mem2,0.9482598307880467,054,KGE,2.25
05_Boonville,mem3,0.9483663340503317,054,KGE,2.25
05_Boonville,mem4,0.9483774552096316,054,KGE,2.25
06_Hermann,All,0.9525376416225604,054,KGE,2.25
06_Hermann,mem1,0.95356740197862,054,KGE,2.25
06_Hermann,mem2,0.9537038290678176,054,KGE,2.25
06_Hermann,mem3,0.9535073061103826,054,KGE,2.25
06_Hermann,mem4,0.9537429990361319,054,KGE,2.25
07_St_Charles,All,0.9575200864433462,054,KGE,2.25
07_St_Charles,mem1,0.9583510597817636,054,KGE,2.25
07_St_Charles,mem2,0.9586855167832782,054,KGE,2.25
07_St_Charles,mem3,0.9584328887740249,054,KGE,2.25
07_St_Charles,mem4,0.9579286461238204,054,KGE,2.25
08_Grafton,All,0.9458338377435893,054,KGE,2.25
08_Grafton,mem1,0.9464439719026754,054,KGE,2.25
08_Grafton,mem2,0.9461702393325659,054,KGE,2.25
08_Grafton,mem3,0.9469189989492083,054,KGE,2.25
08_Grafton,mem4,0.948314989285087,054,KGE,2.25
09_ST_Louis,All,0.9492210086625331,054,KGE,2.25
09_ST_Louis,All,0.9492210086625331,054,KGE,2.25
09_ST_Louis,mem1,0.9486479195750867,054,KGE,2.25
09_ST_Louis,mem2,0.9487964512675131,054,KGE,2.25
