Station,Subset,LeadHours,LeadDays,Season,KGE
02_St_Joseph,Ensemble mean,120,5.0,dry,0.9711824788404201
02_St_Joseph,Ensemble mean,126,5.25,dry,0.969623628928433
02_St_Joseph,Ensemble mean,132,5.5,dry,0.9658335783327385
02_St_Joseph,Ensemble mean,138,5.75,dry,0.9590363096346743
02_St_Joseph,Ensemble mean,144,6.0,dry,0.950279127135899
02_St_Joseph,Ensemble mean,150,6.25,dry,0.9412301018654813
02_St_Joseph,Ensemble mean,156,6.5,dry,0.9358248421551961
02_St_Joseph,Ensemble mean,162,6.75,dry,0.9303350303519664
02_St_Joseph,Ensemble mean,168,7.0,dry,0.9270676149797402
02_St_Joseph,Ensemble mean,174,7.25,dry,0.923229928713425
02_St_Joseph,Ensemble mean,180,7.5,dry,0.9227188055205845
02_St_Joseph,Ensemble mean,186,7.75,dry,0.9215377092954167
02_St_Joseph,Ensemble mean,192,8.0,dry,0.922803059184753
02_St_Joseph,Ensemble mean,198,8.25,dry,0.922844399994158
02_St_Joseph,Ensemble mean,204,8.5,dry,0.9216745325530533
02_St_Joseph,Ensemble mean,210,8.75,dry,0.92154535267235
02_St_Joseph,Ensemble mean,216,9.0,dry,0.9163091030409578
02_St_Joseph,Ensemble mean,222,9.25,dry,0.9080532007149119
02_St_Joseph,Ensemble mean,228,9.5,dry,0.8958067693843556
02_St_Joseph,Ensemble mean,234,9.75,dry,0.8827491075548484
02_St_Joseph,Ensemble mean,240,10.0,dry,0.867656221381602
02_St_Joseph,Ensemble mean,246,10.25,dry,0.8482432428528521
02_St_Joseph,Ensemble mean,252,10.5,dry,0.8309292580706017
02_St_Joseph,Ensemble mean,258,10.75,dry,0.810145284127573
02_St_Joseph,Ensemble mean,264,11.0,dry,0.7895634146240982
02_St_Joseph,Ensemble mean,270,11.25,dry,0.7678081817280281
02_St_Joseph,Ensemble mean,276,11.5,dry,0.7477348858977565
02_St_Joseph,Ensemble mean,282,11.75,dry,0.7271744054557563
02_St_Joseph,Ensemble mean,288,12.0,dry,0.7091804041195636
02_St_Joseph,Ensemble mean,294,12.25,dry,0.6914594956585436
02_St_Joseph,Ensemble mean,300,12.5,dry,0.673791489462852
02_St_Joseph,Ensemble mean,306,12.75,dry,0.6584260350818405
02_St_Joseph,Ensemble mean,312,13.0,dry,0.6456228004906557
02_St_Joseph,Ensemble mean,318,13.25,dry,0.6298557134050006
02_St_Joseph,Ensemble mean,324,13.5,dry,0.615748736240778
02_St_Joseph,Ensemble mean,330,13.75,dry,0.6047642680782845
02_St_Joseph,Ensemble mean,336,14.0,dry,0.5910960533413663
02_St_Joseph,Ensemble mean,342,14.25,dry,0.5797696947553305
02_St_Joseph,Ensemble mean,348,14.5,dry,0.5687793836300359
02_St_Joseph,Ensemble mean,354,14.75,dry,0.561444803805517
02_St_Joseph,Ensemble mean,360,15.0,dry,0.5529154003657384
02_St_Joseph,Ensemble mean,366,15.25,dry,0.5417781726928022
02_St_Joseph,Ensemble mean,372,15.5,dry,0.5337186311260976
02_St_Joseph,Ensemble mean,378,15.75,dry,0.5245440671676747
02_St_Joseph,Ensemble mean,384,16.0,dry,0.5138750976447555
02_St_Joseph,Ensemble mean,390,16.25,dry,0.5061827835210225
02_St_Joseph,Ensemble mean,396,16.5,dry,0.49907481507661133
02_St_Joseph,Ensemble mean,402,16.75,dry,0.49235200654766065
02_St_Joseph,Ensemble mean,408,17.0,dry,0.4849908598393605
02_St_Joseph,Ensemble mean,414,17.25,dry,0.4782018961750655
02_St_Joseph,Ensemble mean,420,17.5,dry,0.47084074103972606
02_St_Joseph,Ensemble mean,426,17.75,dry,0.4653333038086498
02_St_Joseph,Ensemble mean,432,18.0,dry,0.4597537974548487
02_St_Joseph,Ensemble mean,438,18.25,dry,0.45507822009133436
02_St_Joseph,Ensemble mean,444,18.5,dry,0.45010655481085393
02_St_Joseph,Ensemble mean,450,18.75,dry,0.4467126174217705
02_St_Joseph,Ensemble mean,456,19.0,dry,0.4426713676928673
02_St_Joseph,Ensemble mean,462,19.25,dry,0.43906608794113977
02_St_Joseph,Ensemble mean,468,19.5,dry,0.436242614692429
02_St_Joseph,Ensemble mean,474,19.75,dry,0.4314735260453626
02_St_Joseph,Ensemble mean,480,20.0,dry,0.4275699441055235
02_St_Joseph,Ensemble mean,486,20.25,dry,0.423671516813494
02_St_Joseph,Ensemble mean,492,20.5,dry,0.4181294595874805
02_St_Joseph,Ensemble mean,498,20.75,dry,0.413060863305166
02_St_Joseph,Ensemble mean,504,21.0,dry,0.4177899317116155
02_St_Joseph,Ensemble mean,510,21.25,dry,0.42054163969794134
02_St_Joseph,Ensemble mean,516,21.5,dry,0.42081033520310285
02_St_Joseph,Ensemble mean,522,21.75,dry,0.41947968976491234
02_St_Joseph,Ensemble mean,528,22.0,dry,0.41691962302912544
02_St_Joseph,Ensemble mean,534,22.25,dry,0.41336771821250706
02_St_Joseph,Ensemble mean,540,22.5,dry,0.4118174697545718
02_St_Joseph,Ensemble mean,546,22.75,dry,0.41171040545438886
02_St_Joseph,Ensemble mean,552,23.0,dry,0.40697525068203244
02_St_Joseph,Ensemble mean,558,23.25,dry,0.39768463796634457
02_St_Joseph,Ensemble mean,564,23.5,dry,0.37791892905926905
02_St_Joseph,Ensemble mean,570,23.75,dry,0.36606493501986026
02_St_Joseph,Ensemble mean,576,24.0,dry,0.35885836012939654
02_St_Joseph,Ensemble mean,582,24.25,dry,0.3542599679713374
02_St_Joseph,Ensemble mean,588,24.5,dry,0.34936101061136915
02_St_Joseph,Ensemble mean,594,24.75,dry,0.34359224074240036
02_St_Joseph,Ensemble mean,600,25.0,dry,0.3386536545367219
02_St_Joseph,Ensemble mean,606,25.25,dry,0.33365316116306776
02_St_Joseph,Ensemble mean,612,25.5,dry,0.32898261524035677
02_St_Joseph,Ensemble mean,618,25.75,dry,0.3247187921035759
02_St_Joseph,Ensemble mean,624,26.0,dry,0.3217593551719846
02_St_Joseph,Ensemble mean,630,26.25,dry,0.31910373333201336
02_St_Joseph,Ensemble mean,636,26.5,dry,0.3138877679350347
02_St_Joseph,Ensemble mean,642,26.75,dry,0.30900887784675346
02_St_Joseph,Ensemble mean,648,27.0,dry,0.30396619020488713
02_St_Joseph,Ensemble mean,654,27.25,dry,0.30157609750933023
02_St_Joseph,Ensemble mean,660,27.5,dry,0.29914398162559663
02_St_Joseph,Ensemble mean,666,27.75,dry,0.29363873979833854
02_St_Joseph,Ensemble mean,672,28.0,dry,0.2894962037259581
02_St_Joseph,Ensemble mean,678,28.25,dry,0.2883205404304635
02_St_Joseph,Ensemble mean,684,28.5,dry,0.2837239716013674
02_St_Joseph,Ensemble mean,690,28.75,dry,0.278673732515064
02_St_Joseph,Ensemble mean,696,29.0,dry,0.27828307923848783
02_St_Joseph,Ensemble mean,702,29.25,dry,0.2746123489572573
02_St_Joseph,Ensemble mean,708,29.5,dry,0.27056492304913815
02_St_Joseph,Ensemble mean,714,29.75,dry,0.26632418864148655
02_St_Joseph,Ensemble mean,720,30.0,dry,0.263146114545289
02_St_Joseph,Ensemble 2,6,0.25,wet,0.9870687647340947
02_St_Joseph,Ensemble 2,12,0.5,wet,0.9839465709256314
02_St_Joseph,Ensemble 2,18,0.75,wet,0.979055090752735
02_St_Joseph,Ensemble 2,24,1.0,wet,0.9756044211590592
02_St_Joseph,Ensemble 2,30,1.25,wet,0.9678518718282263
02_St_Joseph,Ensemble 2,36,1.5,wet,0.9631260078364681
02_St_Joseph,Ensemble 2,42,1.75,wet,0.9653334749103644
02_St_Joseph,Ensemble 2,48,2.0,wet,0.9680951267414404
02_St_Joseph,Ensemble 2,54,2.25,wet,0.9661634942057598
02_St_Joseph,Ensemble 2,60,2.5,wet,0.9643914463387288
02_St_Joseph,Ensemble 2,66,2.75,wet,0.9611025069104732
02_St_Joseph,Ensemble 2,72,3.0,wet,0.9561824670985406
02_St_Joseph,Ensemble 2,78,3.25,wet,0.9509150208114927
02_St_Joseph,Ensemble 2,84,3.5,wet,0.9492134019755518
02_St_Joseph,Ensemble 2,90,3.75,wet,0.9494911472968076
02_St_Joseph,Ensemble 2,96,4.0,wet,0.9544124577426495
02_St_Joseph,Ensemble 2,102,4.25,wet,0.9497885592025621
02_St_Joseph,Ensemble 2,108,4.5,wet,0.9377222691949372
02_St_Joseph,Ensemble 2,114,4.75,wet,0.9358992492311687
02_St_Joseph,Ensemble 2,120,5.0,wet,0.930714074482594
02_St_Joseph,Ensemble 2,126,5.25,wet,0.9274709106245712
02_St_Joseph,Ensemble 2,132,5.5,wet,0.922639202284661
02_St_Joseph,Ensemble 2,138,5.75,wet,0.9192869861038647
02_St_Joseph,Ensemble 2,144,6.0,wet,0.9168231554848778
02_St_Joseph,Ensemble 2,150,6.25,wet,0.9127463333132507
02_St_Joseph,Ensemble 2,156,6.5,wet,0.9073245176571249
02_St_Joseph,Ensemble 2,162,6.75,wet,0.9023740403418095
02_St_Joseph,Ensemble 2,168,7.0,wet,0.8966924068638857
02_St_Joseph,Ensemble 2,174,7.25,wet,0.8897596515804814
02_St_Joseph,Ensemble 2,180,7.5,wet,0.8847977173815392
02_St_Joseph,Ensemble 2,186,7.75,wet,0.8769406099280175
02_St_Joseph,Ensemble 2,192,8.0,wet,0.8733342380667334
02_St_Joseph,Ensemble 2,198,8.25,wet,0.870790281000393
02_St_Joseph,Ensemble 2,204,8.5,wet,0.869924850222852
02_St_Joseph,Ensemble 2,210,8.75,wet,0.8729265848982665
02_St_Joseph,Ensemble 2,216,9.0,wet,0.8729490949656965
02_St_Joseph,Ensemble 2,222,9.25,wet,0.8717669477158357
02_St_Joseph,Ensemble 2,228,9.5,wet,0.8719009086140834
02_St_Joseph,Ensemble 2,234,9.75,wet,0.8697820908469123
02_St_Joseph,Ensemble 2,240,10.0,wet,0.870949022084289
02_St_Joseph,Ensemble 2,246,10.25,wet,0.8689402684577556
02_St_Joseph,Ensemble 2,252,10.5,wet,0.8667242376907844
02_St_Joseph,Ensemble 2,258,10.75,wet,0.8628024654787183
02_St_Joseph,Ensemble 2,264,11.0,wet,0.8588707418295058
02_St_Joseph,Ensemble 2,270,11.25,wet,0.8531795703371436
02_St_Joseph,Ensemble 2,276,11.5,wet,0.8468319409487283
02_St_Joseph,Ensemble 2,282,11.75,wet,0.8397316555678809
02_St_Joseph,Ensemble 2,288,12.0,wet,0.8327120429496992
02_St_Joseph,Ensemble 2,294,12.25,wet,0.8257496594500907
02_St_Joseph,Ensemble 2,300,12.5,wet,0.8183712724064458
02_St_Joseph,Ensemble 2,306,12.75,wet,0.8089077041020497
02_St_Joseph,Ensemble 2,312,13.0,wet,0.8009794844657327
02_St_Joseph,Ensemble 2,318,13.25,wet,0.792501991754898
02_St_Joseph,Ensemble 2,324,13.5,wet,0.7853720730288178
02_St_Joseph,Ensemble 2,330,13.75,wet,0.7778561799501401
02_St_Joseph,Ensemble 2,336,14.0,wet,0.7698180088750425
02_St_Joseph,Ensemble 2,342,14.25,wet,0.7624979313776705
02_St_Joseph,Ensemble 2,348,14.5,wet,0.7551954077820817
02_St_Joseph,Ensemble 2,354,14.75,wet,0.7445175123973005
02_St_Joseph,Ensemble 2,360,15.0,wet,0.7344056043777474
02_St_Joseph,Ensemble 2,366,15.25,wet,0.728512878486279
02_St_Joseph,Ensemble 2,372,15.5,wet,0.7235248418046758
02_St_Joseph,Ensemble 2,378,15.75,wet,0.7179902911529861
02_St_Joseph,Ensemble 2,384,16.0,wet,0.7134877993722932
02_St_Joseph,Ensemble 2,390,16.25,wet,0.7086563355248487
02_St_Joseph,Ensemble 2,396,16.5,wet,0.7032255350205658
02_St_Joseph,Ensemble 2,402,16.75,wet,0.6985091224552191
02_St_Joseph,Ensemble 2,408,17.0,wet,0.6937396480283902
02_St_Joseph,Ensemble 2,414,17.25,wet,0.6884802873975725
02_St_Joseph,Ensemble 2,420,17.5,wet,0.6851942854800144
02_St_Joseph,Ensemble 2,426,17.75,wet,0.6819240189327684
02_St_Joseph,Ensemble 2,432,18.0,wet,0.6794300681441791
02_St_Joseph,Ensemble 2,438,18.25,wet,0.6765087393976548
02_St_Joseph,Ensemble 2,444,18.5,wet,0.6740613094583703
02_St_Joseph,Ensemble 2,450,18.75,wet,0.6701445287661986
02_St_Joseph,Ensemble 2,456,19.0,wet,0.6661564912846478
02_St_Joseph,Ensemble 2,462,19.25,wet,0.6632116677536256
02_St_Joseph,Ensemble 2,468,19.5,wet,0.6589643963050354
02_St_Joseph,Ensemble 2,474,19.75,wet,0.6561798727783679
02_St_Joseph,Ensemble 2,480,20.0,wet,0.6533921031114686
02_St_Joseph,Ensemble 2,486,20.25,wet,0.6508212195679308
02_St_Joseph,Ensemble 2,492,20.5,wet,0.649026363574146
02_St_Joseph,Ensemble 2,498,20.75,wet,0.645737995471275
02_St_Joseph,Ensemble 2,504,21.0,wet,0.6431049037872927
02_St_Joseph,Ensemble 2,510,21.25,wet,0.6420962283451809
02_St_Joseph,Ensemble 2,516,21.5,wet,0.6400380779803294
02_St_Joseph,Ensemble 2,522,21.75,wet,0.6369949207906702
02_St_Joseph,Ensemble 2,528,22.0,wet,0.6347653871673481
02_St_Joseph,Ensemble 2,534,22.25,wet,0.6311411336115955
02_St_Joseph,Ensemble 2,540,22.5,wet,0.6279553794135366
02_St_Joseph,Ensemble 2,546,22.75,wet,0.6239149486349757
02_St_Joseph,Ensemble 2,552,23.0,wet,0.6227592598077869
02_St_Joseph,Ensemble 2,558,23.25,wet,0.6203155522018569
02_St_Joseph,Ensemble 2,564,23.5,wet,0.6208447176823303
02_St_Joseph,Ensemble 2,570,23.75,wet,0.6194761523033198
02_St_Joseph,Ensemble 2,576,24.0,wet,0.6180254021757401
02_St_Joseph,Ensemble 2,582,24.25,wet,0.6168317277085098
02_St_Joseph,Ensemble 2,588,24.5,wet,0.6138788264269879
02_St_Joseph,Ensemble 2,594,24.75,wet,0.6138954056122924
02_St_Joseph,Ensemble 2,600,25.0,wet,0.6112403734911434
02_St_Joseph,Ensemble 2,606,25.25,wet,0.6099302500073576
02_St_Joseph,Ensemble 2,612,25.5,wet,0.6088939129125894
02_St_Joseph,Ensemble 2,618,25.75,wet,0.6053147722064283
02_St_Joseph,Ensemble 2,624,26.0,wet,0.6025522937518792
02_St_Joseph,Ensemble 2,630,26.25,wet,0.6016074728264951
02_St_Joseph,Ensemble 2,636,26.5,wet,0.6025449856286991
02_St_Joseph,Ensemble 2,642,26.75,wet,0.5997713003470893
02_St_Joseph,Ensemble 2,648,27.0,wet,0.5984134630951079
02_St_Joseph,Ensemble 2,654,27.25,wet,0.599208394046848
02_St_Joseph,Ensemble 2,660,27.5,wet,0.6003416712126688
02_St_Joseph,Ensemble 2,666,27.75,wet,0.6001603605101704
02_St_Joseph,Ensemble 2,672,28.0,wet,0.6002611955648111
02_St_Joseph,Ensemble 2,678,28.25,wet,0.5987247470529509
02_St_Joseph,Ensemble 2,684,28.5,wet,0.5987674467033999
02_St_Joseph,Ensemble 2,690,28.75,wet,0.5989047726734862
02_St_Joseph,Ensemble 2,696,29.0,wet,0.5981929198093803
02_St_Joseph,Ensemble 2,702,29.25,wet,0.5972154774809608
02_St_Joseph,Ensemble 2,708,29.5,wet,0.5967392045538408
02_St_Joseph,Ensemble 2,714,29.75,wet,0.5974540924390617
02_St_Joseph,Ensemble 2,720,30.0,wet,0.596798972414947
02_St_Joseph,Ensemble 1,6,0.25,wet,0.987035853620699
02_St_Joseph,Ensemble 1,12,0.5,wet,0.9841508705554295
02_St_Joseph,Ensemble 1,18,0.75,wet,0.9793440990353443
02_St_Joseph,Ensemble 1,24,1.0,wet,0.9758008788061983
02_St_Joseph,Ensemble 1,30,1.25,wet,0.9685506281618044
02_St_Joseph,Ensemble 1,36,1.5,wet,0.9634660636057302
02_St_Joseph,Ensemble 1,42,1.75,wet,0.9663527717390414
02_St_Joseph,Ensemble 1,48,2.0,wet,0.9684601689567089
02_St_Joseph,Ensemble 1,54,2.25,wet,0.9668557753557627
02_St_Joseph,Ensemble 1,60,2.5,wet,0.9651034738275814
02_St_Joseph,Ensemble 1,66,2.75,wet,0.9625675042125973
02_St_Joseph,Ensemble 1,72,3.0,wet,0.9575879393804296
02_St_Joseph,Ensemble 1,78,3.25,wet,0.9532704517701719
02_St_Joseph,Ensemble 1,84,3.5,wet,0.9513455959081825
02_St_Joseph,Ensemble 1,90,3.75,wet,0.9519299104744449
02_St_Joseph,Ensemble 1,96,4.0,wet,0.9562952146211257
02_St_Joseph,Ensemble 1,102,4.25,wet,0.949424934564987
02_St_Joseph,Ensemble 1,108,4.5,wet,0.9336167745053447
02_St_Joseph,Ensemble 1,114,4.75,wet,0.9344959737442067
02_St_Joseph,Ensemble 1,120,5.0,wet,0.929143359018454
02_St_Joseph,Ensemble 1,126,5.25,wet,0.9256733337626988
02_St_Joseph,Ensemble 1,132,5.5,wet,0.9208306443368531
02_St_Joseph,Ensemble 1,138,5.75,wet,0.9165355526064928
02_St_Joseph,Ensemble 1,144,6.0,wet,0.9152515160793597
02_St_Joseph,Ensemble 1,150,6.25,wet,0.9115375621319732
02_St_Joseph,Ensemble 1,156,6.5,wet,0.9068362728424259
02_St_Joseph,Ensemble 1,162,6.75,wet,0.9022652795244627
02_St_Joseph,Ensemble 1,168,7.0,wet,0.8960765516765506
02_St_Joseph,Ensemble 1,174,7.25,wet,0.8912277675027553
02_St_Joseph,Ensemble 1,180,7.5,wet,0.8838532944165993
02_St_Joseph,Ensemble 1,186,7.75,wet,0.8779000774005579
02_St_Joseph,Ensemble 1,192,8.0,wet,0.8719646745348023
02_St_Joseph,Ensemble 1,198,8.25,wet,0.870910127264623
02_St_Joseph,Ensemble 1,204,8.5,wet,0.8689850634295595
02_St_Joseph,Ensemble 1,210,8.75,wet,0.868367524370324
02_St_Joseph,Ensemble 1,216,9.0,wet,0.865313885762968
02_St_Joseph,Ensemble 1,222,9.25,wet,0.8667251531847047
02_St_Joseph,Ensemble 1,228,9.5,wet,0.8668080481451799
02_St_Joseph,Ensemble 1,234,9.75,wet,0.8673050108515161
02_St_Joseph,Ensemble 1,240,10.0,wet,0.8676165126863219
02_St_Joseph,Ensemble 1,246,10.25,wet,0.8665054937111412
02_St_Joseph,Ensemble 1,252,10.5,wet,0.8648718525942851
02_St_Joseph,Ensemble 1,258,10.75,wet,0.861132818989991
02_St_Joseph,Ensemble 1,264,11.0,wet,0.8556837892450508
02_St_Joseph,Ensemble 1,270,11.25,wet,0.8514390615001617
02_St_Joseph,Ensemble 1,276,11.5,wet,0.846935370511401
02_St_Joseph,Ensemble 1,282,11.75,wet,0.8389836042551336
02_St_Joseph,Ensemble 1,288,12.0,wet,0.8298144085866547
02_St_Joseph,Ensemble 1,294,12.25,wet,0.8203735104633756
02_St_Joseph,Ensemble 1,300,12.5,wet,0.8121392548155797
02_St_Joseph,Ensemble 1,306,12.75,wet,0.8036931402238915
02_St_Joseph,Ensemble 1,312,13.0,wet,0.7956580671638092
02_St_Joseph,Ensemble 1,318,13.25,wet,0.7879428838660997
02_St_Joseph,Ensemble 1,324,13.5,wet,0.7804017332599653
02_St_Joseph,Ensemble 1,330,13.75,wet,0.7700785219695099
02_St_Joseph,Ensemble 1,336,14.0,wet,0.761937073331513
02_St_Joseph,Ensemble 1,342,14.25,wet,0.7535480764358894
02_St_Joseph,Ensemble 1,348,14.5,wet,0.7427884819578054
02_St_Joseph,Ensemble 1,354,14.75,wet,0.7345787646977229
02_St_Joseph,Ensemble 1,360,15.0,wet,0.724291180615134
02_St_Joseph,Ensemble 1,366,15.25,wet,0.7184844710346716
02_St_Joseph,Ensemble 1,372,15.5,wet,0.7146225048616743
02_St_Joseph,Ensemble 1,378,15.75,wet,0.710640871216339
02_St_Joseph,Ensemble 1,384,16.0,wet,0.7063711771258966
02_St_Joseph,Ensemble 1,390,16.25,wet,0.6997423837147361
02_St_Joseph,Ensemble 1,396,16.5,wet,0.6944555702837141
02_St_Joseph,Ensemble 1,402,16.75,wet,0.6907076216818846
02_St_Joseph,Ensemble 1,408,17.0,wet,0.6873728551569462
02_St_Joseph,Ensemble 1,414,17.25,wet,0.6828965108633333
02_St_Joseph,Ensemble 1,420,17.5,wet,0.6805328557950957
02_St_Joseph,Ensemble 1,426,17.75,wet,0.6778583187976486
02_St_Joseph,Ensemble 1,432,18.0,wet,0.6737961547898417
02_St_Joseph,Ensemble 1,438,18.25,wet,0.6712367900897733
02_St_Joseph,Ensemble 1,444,18.5,wet,0.6669658159646017
02_St_Joseph,Ensemble 1,450,18.75,wet,0.664820690327251
02_St_Joseph,Ensemble 1,456,19.0,wet,0.6626270476739042
02_St_Joseph,Ensemble 1,462,19.25,wet,0.6590199353052321
02_St_Joseph,Ensemble 1,468,19.5,wet,0.6569898410442986
02_St_Joseph,Ensemble 1,474,19.75,wet,0.6532460752145217
02_St_Joseph,Ensemble 1,480,20.0,wet,0.6512237062921356
02_St_Joseph,Ensemble 1,486,20.25,wet,0.6500204779414993
02_St_Joseph,Ensemble 1,492,20.5,wet,0.6489689609878483
02_St_Joseph,Ensemble 1,498,20.75,wet,0.6471627894374173
02_St_Joseph,Ensemble 1,504,21.0,wet,0.6464594967106085
02_St_Joseph,Ensemble 1,510,21.25,wet,0.6447514588602268
02_St_Joseph,Ensemble 1,516,21.5,wet,0.6430633369835917
02_St_Joseph,Ensemble 1,522,21.75,wet,0.6408748393938004
02_St_Joseph,Ensemble 1,528,22.0,wet,0.6365907155805699
02_St_Joseph,Ensemble 1,534,22.25,wet,0.6345094571898897
02_St_Joseph,Ensemble 1,540,22.5,wet,0.6325771743230322
02_St_Joseph,Ensemble 1,546,22.75,wet,0.6307267199637852
02_St_Joseph,Ensemble 1,552,23.0,wet,0.6273143427191892
02_St_Joseph,Ensemble 1,558,23.25,wet,0.6252816536437169
02_St_Joseph,Ensemble 1,564,23.5,wet,0.6262036679932981
02_St_Joseph,Ensemble 1,570,23.75,wet,0.6241525103034519
02_St_Joseph,Ensemble 1,576,24.0,wet,0.6218748823644733
02_St_Joseph,Ensemble 1,582,24.25,wet,0.6200746195820733
02_St_Joseph,Ensemble 1,588,24.5,wet,0.6195502006351845
02_St_Joseph,Ensemble 1,594,24.75,wet,0.6180702166929666
02_St_Joseph,Ensemble 1,600,25.0,wet,0.6172256785264343
02_St_Joseph,Ensemble 1,606,25.25,wet,0.615366920692934
02_St_Joseph,Ensemble 1,612,25.5,wet,0.614679086508348
02_St_Joseph,Ensemble 1,618,25.75,wet,0.6138486531388455
02_St_Joseph,Ensemble 1,624,26.0,wet,0.6138704503002823
02_St_Joseph,Ensemble 1,630,26.25,wet,0.6134206596087685
02_St_Joseph,Ensemble 1,636,26.5,wet,0.611611562073493
02_St_Joseph,Ensemble 1,642,26.75,wet,0.6104254406737679
02_St_Joseph,Ensemble 1,648,27.0,wet,0.609080411249776
02_St_Joseph,Ensemble 1,654,27.25,wet,0.6062796685226146
02_St_Joseph,Ensemble 1,660,27.5,wet,0.5999310446443438
02_St_Joseph,Ensemble 1,666,27.75,wet,0.5989602829599919
02_St_Joseph,Ensemble 1,672,28.0,wet,0.5969494093334196
02_St_Joseph,Ensemble 1,678,28.25,wet,0.596020906017259
02_St_Joseph,Ensemble 1,684,28.5,wet,0.595209008941854
02_St_Joseph,Ensemble 1,690,28.75,wet,0.5946765742319098
02_St_Joseph,Ensemble 1,696,29.0,wet,0.5926961435868352
02_St_Joseph,Ensemble 1,702,29.25,wet,0.5899561482503701
02_St_Joseph,Ensemble 1,708,29.5,wet,0.5908065677212271
02_St_Joseph,Ensemble 1,714,29.75,wet,0.5895969264752314
02_St_Joseph,Ensemble 1,720,30.0,wet,0.5869087938333308
02_St_Joseph,Ensemble 3,6,0.25,wet,0.9870343202810917
02_St_Joseph,Ensemble 3,12,0.5,wet,0.9841591031723911
02_St_Joseph,Ensemble 3,18,0.75,wet,0.9798723767743777
02_St_Joseph,Ensemble 3,24,1.0,wet,0.9763602209479155
02_St_Joseph,Ensemble 3,30,1.25,wet,0.9686221930951764
02_St_Joseph,Ensemble 3,36,1.5,wet,0.9635406503661101
02_St_Joseph,Ensemble 3,42,1.75,wet,0.966078702495888
02_St_Joseph,Ensemble 3,48,2.0,wet,0.9686567343194978
02_St_Joseph,Ensemble 3,54,2.25,wet,0.9667848039507102
02_St_Joseph,Ensemble 3,60,2.5,wet,0.9650499688313599
02_St_Joseph,Ensemble 3,66,2.75,wet,0.9619823288714525
02_St_Joseph,Ensemble 3,72,3.0,wet,0.9567446803096431
02_St_Joseph,Ensemble 3,78,3.25,wet,0.951112854359722
02_St_Joseph,Ensemble 3,84,3.5,wet,0.9497295499212566
02_St_Joseph,Ensemble 3,90,3.75,wet,0.9516903556447327
02_St_Joseph,Ensemble 3,96,4.0,wet,0.9556128005322775
02_St_Joseph,Ensemble 3,102,4.25,wet,0.9506073061989535
02_St_Joseph,Ensemble 3,108,4.5,wet,0.9347769799524637
02_St_Joseph,Ensemble 3,114,4.75,wet,0.9355651724697914
02_St_Joseph,Ensemble 3,120,5.0,wet,0.9293278234997423
02_St_Joseph,Ensemble 3,126,5.25,wet,0.9264224605070088
02_St_Joseph,Ensemble 3,132,5.5,wet,0.9219258384709329
02_St_Joseph,Ensemble 3,138,5.75,wet,0.9187302616247227
02_St_Joseph,Ensemble 3,144,6.0,wet,0.9165802220149607
02_St_Joseph,Ensemble 3,150,6.25,wet,0.91361081728476
02_St_Joseph,Ensemble 3,156,6.5,wet,0.9078919933167693
02_St_Joseph,Ensemble 3,162,6.75,wet,0.9014494016965374
02_St_Joseph,Ensemble 3,168,7.0,wet,0.8963343523002579
02_St_Joseph,Ensemble 3,174,7.25,wet,0.8904968758185619
02_St_Joseph,Ensemble 3,180,7.5,wet,0.8837004206972375
02_St_Joseph,Ensemble 3,186,7.75,wet,0.8773559099694286
02_St_Joseph,Ensemble 3,192,8.0,wet,0.8719805695612679
02_St_Joseph,Ensemble 3,198,8.25,wet,0.8687740662157079
02_St_Joseph,Ensemble 3,204,8.5,wet,0.8679298756041309
02_St_Joseph,Ensemble 3,210,8.75,wet,0.8677617754496566
02_St_Joseph,Ensemble 3,216,9.0,wet,0.866342367852508
02_St_Joseph,Ensemble 3,222,9.25,wet,0.8667733761325962
02_St_Joseph,Ensemble 3,228,9.5,wet,0.8681882231102339
02_St_Joseph,Ensemble 3,234,9.75,wet,0.8688307120722529
02_St_Joseph,Ensemble 3,240,10.0,wet,0.8689537636428109
02_St_Joseph,Ensemble 3,246,10.25,wet,0.8705432306771432
02_St_Joseph,Ensemble 3,252,10.5,wet,0.8692029491249951
02_St_Joseph,Ensemble 3,258,10.75,wet,0.8665210055574154
02_St_Joseph,Ensemble 3,264,11.0,wet,0.8644048045842936
02_St_Joseph,Ensemble 3,270,11.25,wet,0.8591182721448758
02_St_Joseph,Ensemble 3,276,11.5,wet,0.8536669380670704
02_St_Joseph,Ensemble 3,282,11.75,wet,0.848234896876542
02_St_Joseph,Ensemble 3,288,12.0,wet,0.8418408392178632
02_St_Joseph,Ensemble 3,294,12.25,wet,0.8340328933315364
02_St_Joseph,Ensemble 3,300,12.5,wet,0.8249652888645742
02_St_Joseph,Ensemble 3,306,12.75,wet,0.813407600534696
02_St_Joseph,Ensemble 3,312,13.0,wet,0.8053547225920095
02_St_Joseph,Ensemble 3,318,13.25,wet,0.7964800600686239
02_St_Joseph,Ensemble 3,324,13.5,wet,0.7867285850300646
02_St_Joseph,Ensemble 3,330,13.75,wet,0.778847084295748
02_St_Joseph,Ensemble 3,336,14.0,wet,0.7710527631557332
02_St_Joseph,Ensemble 3,342,14.25,wet,0.7622415222406513
02_St_Joseph,Ensemble 3,348,14.5,wet,0.7551825253037616
02_St_Joseph,Ensemble 3,354,14.75,wet,0.7459114078150093
